company_number,charity_number
CE026087,1193805
CE026088,1194354
CE024873,1096951
CE029809,1199767
CE027218,1196622
CE026090,1194054
CE028911,1198794
CE028574,1198222
CE028799,1198893
CE027528,1197011
CE026665,1195822
CE026091,1195060
CE026092,1194445
CE029814,1199772
CE024842,1193437
CE029659,1199593
CE027913,1197467
CE026876,1196097
CE027088,1196397
CE028833,1198686
CE028331,1197911
CE026093,1193990
CE029583,1199496
CE026454,1195524
CE027420,1196885
CE028853,1198710
CE028427,1198031
CE026616,1195743
CE028349,1197935
CE027705,1197216
CE028536,1198177
CE028363,1197951
CE026317,1195114
CE029422,1199306
CE026318,1195226
CE026654,1195810
CE026540,1195637
CE026319,1193763
CE026320,1194022
CE025231,1193878
CE025232,1194409
CE027531,1197014
CE025233,1195009
CE027982,1197559
CE028720,1198407
CE029292,1199140
CE027142,1196480
CE026817,1196018
CE029236,1198962
CE028557,1198203
CE026530,1195625
CE029240,1198967
CE028128,1197751
CE029251,1198979
CE027980,1197557
CE026552,1195654
CE026309,1194207
CE027687,1197196
CE026310,1194597
CE029334,1199195
CE026311,1193893
CE026368,1192516
CE029019,1199026
CE027977,1197554
CE029375,1199246
CE026312,1193692
CE026313,1194549
CE026314,1195157
CE025137,1195322
CE028419,1198023
CE028402,1198001
CE026648,1195803
CE026315,1193829
CE027084,1196393
CE026440,1195508
CE028798,1198891
CE029760,1199706
CE026622,1195753
CE027496,1196972
CE026866,1196088
CE024981,1193628
CE024827,1193415
CE030004,1200090
CE030086,1200189
CE026316,1195164
CE027176,1196519
CE026412,1195464
CE027817,1043260
CE026081,1194554
CE028839,1198695
CE026388,1195389
CE026739,1195919
CE026082,1194886
CE026083,1195089
CE027070,1196375
CE026084,1194591
CE026426,1195486
CE026355,1192497
CE027131,1196465
CE030066,1200165
CE029787,1199740
CE025245,1194728
CE028380,1197974
CE027293,0514656
CE025246,1194093
CE027141,1196478
CE029003,1199003
CE028550,1198196
CE027896,1197446
CE025247,1193769
CE028474,1198096
CE027756,1197276
CE027747,1197266
CE027461,1196931
CE025248,1194364
CE024783,1149803
CE026471,1195548
CE026825,1196028
CE029395,1199269
CE026730,1195909
CE028371,1197962
CE026521,1195614
CE025099,1193950
CE024954,1193593
CE024915,1193532
CE028781,1198912
CE024924,1193542
CE027962,1197536
CE027486,1085823
CE027476,1196947
CE025065,1195298
CE029861,1199880
CE029042,1199053
CE030000,1200086
CE029688,1199625
CE029700,1199642
CE024947,1193586
CE025250,1194636
CE027004,1196286
CE028779,1198910
CE028056,1197646
CE025249,1193840
CE029345,1199210
CE029479,1198429
CE027858,1197397
CE025251,1195224
CE024810,1193393
CE027394,1196834
CE028277,1197820
CE027422,1196887
CE028887,1198755
CE029323,1199180
CE027172,1196515
CE027212,1140517
CE028502,1198134
CE025069,1195302
CE029209,1198620
CE029653,1199586
CE026872,1196092
CE029781,1199731
CE028727,1105093
CE029256,1199090
CE028531,1198171
CE028077,1197675
CE026462,1195535
CE026575,1195690
CE026902,1196157
CE025234,1194971
CE024850,1193448
CE029728,1199670
CE029680,1199618
CE030040,1200135
CE028322,1197897
CE025235,1195188
CE027034,1196327
CE025236,1195102
CE027964,1197538
CE029374,1199245
CE028746,0519767
CE028482,1198104
CE028097,1156695
CE025237,1194975
CE025238,1194157
CE029138,1198525
CE025239,1194320
CE025054,1194058
CE029994,1200078
CE027735,1197248
CE025240,1195250
CE029737,1147340
CE025243,1194811
CE025241,1194987
CE025242,1194628
CE026773,1195960
CE027489,1196963
CE029658,1199592
CE028734,1197866
CE028132,1197757
CE029490,1199377
CE028327,1197903
CE028071,1197668
CE029369,1199240
CE029280,1199122
CE025244,1194888
CE027465,1085823
CE028788,1198921
CE024825,1193413
CE030021,1200112
CE024936,1193554
CE028292,1197837
CE028960,1198855
CE028069,1197665
CE025255,1194492
CE026572,1195684
CE028187,1196126
CE028309,1197858
CE027288,1196557
CE025256,1194323
CE029276,1199116
CE024814,1193400
CE025092,1193942
CE025056,1195288
CE028240,1196773
CE029295,1199143
CE026953,1196220
CE028920,1198803
CE025258,1194182
CE026923,1196184
CE025259,1194751
CE026926,1196187
CE028637,1198297
CE024968,1193614
CE029571,1146482
CE025260,1194397
CE028971,1198867
CE027372,1196807
CE025261,1194816
CE027323,1196735
CE028948,1198840
CE028619,1198273
CE027039,1196334
CE025262,1195245
CE029340,1199202
CE028441,1198049
CE029130,1198512
CE025153,1195355
CE027914,1197468
CE029416,1199299
CE025079,1193924
CE025088,1193937
CE027614,1197115
CE026483,1195565
CE024960,1193601
CE025263,1194493
CE029502,1199390
CE027044,1196338
CE029102,1198482
CE027866,1197404
CE025254,1193819
CE025338,1194884
CE028426,1198030
CE029511,1199403
CE028583,1198231
CE026691,1195849
CE028457,1198071
CE024963,1193604
CE025264,1194224
CE027542,1197032
CE029085,1198457
CE026416,1195468
CE028988,1198984
CE029150,1198539
CE025076,1193920
CE027303,1196707
CE027092,1196418
CE027903,1197455
CE026838,1196042
CE024808,1193389
CE025266,1194033
CE025267,1194317
CE026912,1196171
CE025173,1087011
CE026505,1195591
CE025268,1193863
CE029355,1199223
CE025269,1194629
CE025270,1194793
CE029939,1200011
CE025271,1194803
CE026986,1196265
CE026721,1195892
CE025252,1193742
CE025253,1194276
CE026383,1193579
CE027919,1197473
CE027795,1197314
CE029399,1199273
CE026402,1195450
CE027347,1196762
CE027199,1196576
CE028497,1198126
CE027146,1196485
CE029371,1199242
CE026525,1195619
CE028869,1198731
CE028144,1197773
CE025110,1193963
CE025327,1195090
CE025328,1194018
CE025329,1195196
CE028262,1197384
CE029802,1199759
CE029149,1198538
CE028261,1197381
CE029506,1199399
CE027767,1197290
CE028928,1198813
CE030032,1200126
CE025081,1193926
CE027021,1196312
CE027433,1196899
CE027068,1196373
CE028603,1198252
CE025330,1193713
CE027482,1196955
CE029093,1198468
CE025331,1194853
CE027695,1197205
CE029070,1198436
CE025332,1194012
CE026860,1196081
CE029229,1198647
CE027254,1196672
CE030070,1200169
CE027410,1196872
CE027678,1197187
CE029297,1199145
CE027005,1196287
CE028644,1198308
CE025333,1195225
CE027081,1196389
CE025161,1195367
CE027493,1196967
CE028212,1196598
CE028587,1198236
CE024987,1193635
CE027804,1197324
CE027812,1197332
CE025334,1194017
CE025335,1193702
CE029073,1198439
CE028618,1198272
CE028124,1197745
CE025336,1194346
CE029890,1199947
CE025337,1194103
CE029761,1199707
CE028480,1198103
CE026702,1195865
CE028966,1198861
CE029394,1199268
CE028851,1198708
CE028672,1198348
CE024993,1193643
CE029347,1199212
CE025339,1194764
CE027271,1196692
CE029937,1200008
CE027823,1197345
CE027442,1196908
CE028288,1197831
CE027645,1197150
CE029489,1199376
CE028582,1198229
CE027418,1196882
CE026513,1195599
CE026546,1195645
CE028635,1198295
CE029245,1198973
CE026344,1195423
CE026604,1195726
CE028022,1197608
CE027625,1197128
CE026719,1195889
CE028691,1198374
CE026460,1195533
CE025340,1194292
CE029548,1199454
CE028403,1198003
CE029983,1200066
CE028927,1198812
CE029387,1199261
CE026906,1196165
CE027436,1196902
CE024926,1193544
CE029569,1199480
CE024995,1193645
CE029413,1199295
CE028600,1198249
CE028092,1197705
CE029291,1199139
CE029804,1199762
CE029128,1198510
CE027147,1196486
CE029312,1199166
CE025273,1195284
CE028840,1198696
CE025311,1194471
CE025320,1195105
CE028171,1195768
CE029691,1199632
CE028383,1197977
CE029009,1199012
CE028358,1197945
CE028945,1198836
CE025274,1193792
CE026349,1195429
CE028962,1198857
CE030100,1200208
CE025275,1194575
CE027515,1196995
CE029407,1199285
CE025169,1195381
CE028355,1197942
CE028439,1198047
CE026401,1195447
CE025276,1194205
CE025277,1195197
CE024992,1193641
CE027590,1197090
CE026466,1195539
CE025278,1194957
CE027904,1197456
CE026958,1196225
CE028686,1198364
CE025279,1195023
CE029279,1199121
CE028231,1196763
CE029581,1199493
CE027033,1196326
CE027647,1197152
CE029049,1199062
CE025280,1194893
CE028026,1197612
CE029621,1199545
CE029846,1199830
CE025281,1194991
CE025282,1194023
CE028374,1197965
CE029941,1200014
CE026966,1196234
CE025283,1194464
CE029519,1199415
CE026337,1195416
CE025284,1194125
CE025285,1194446
CE029383,1199256
CE027115,1196445
CE027306,1196710
CE024939,1193558
CE028545,1198189
CE029044,1199056
CE029913,1199976
CE025286,1194737
CE029054,1199071
CE025287,1195108
CE028050,1197639
CE028498,1198127
CE030059,1200155
CE027908,1197462
CE026382,1193578
CE028170,1195767
CE025288,1195046
CE024938,1193557
CE028310,1197859
CE026607,1195732
CE028089,1197695
CE027923,1197477
CE029898,1199957
CE026834,1196038
CE027093,1196421
CE025118,1193977
CE028020,1197606
CE026397,1195441
CE026584,1195700
CE027540,1197029
CE028640,1198301
CE025289,1193815
CE026725,1195899
CE026515,1195601
CE028165,1195761
CE029162,1198555
CE024784,1193356
CE027471,1196941
CE025290,1195244
CE028235,1196768
CE028824,1198676
CE025003,1193655
CE025291,1194307
CE027811,1197331
CE028175,1196060
CE025292,1193909
CE025293,1193753
CE029990,1200074
CE027324,1196736
CE028908,1198788
CE027716,1197228
CE026430,1122246
CE027017,1123782
CE025294,1194010
CE028356,1197943
CE026342,1195421
CE025295,1194582
CE025296,1194569
CE025297,1193786
CE025123,1193982
CE027016,1196306
CE025298,1194762
CE027009,1196292
CE026797,1195990
CE028218,1196605
CE024892,1193504
CE026904,1196162
CE027494,1196968
CE025299,1194529
CE025300,1195264
CE025301,1194246
CE028516,1198153
CE028758,1198940
CE026418,1195472
CE029527,1199427
CE027672,1197182
CE027526,1197009
CE025302,1194733
CE025046,0509420
CE028641,1198302
CE029161,1198553
CE025303,1194268
CE025304,1194412
CE029339,1199201
CE027231,1196640
CE027806,1197326
CE030102,1200210
CE027770,1197293
CE025305,1194181
CE025306,1194608
CE030065,1200164
CE027455,1196923
CE028369,1197958
CE028308,1197857
CE028760,1198944
CE025307,1194567
CE028101,1197717
CE026486,1195568
CE028162,1195758
CE028845,1198702
CE026943,1196206
CE027464,1196934
CE026853,1196072
CE027734,1197247
CE025308,1194096
CE024776,1193349
CE026335,1195413
CE026959,1196227
CE025309,1193889
CE026813,1196011
CE030091,1200197
CE025052,1193985
CE028350,1197936
CE027665,1197175
CE026712,1195877
CE025021,1193679
CE025310,1193793
CE029971,1200049
CE027813,1197334
CE025312,502132
CE028067,1197663
CE028715,1198400
CE029476,1198423
CE027082,1196390
CE025313,1194650
CE026883,1196112
CE028865,1198725
CE025314,1194951
CE025315,1194040
CE025316,1195270
CE027015,1196305
CE025317,1194293
CE028921,1198804
CE029664,1199600
CE025318,1194374
CE026814,1196012
CE028034,1179102
CE028036,1179102
CE026434,1195498
CE029806,1199764
CE027713,1197225
CE026884,1196113
CE028662,1198335
CE027588,1197088
CE026356,1192499
CE025319,1195012
CE029258,1199093
CE029159,1198551
CE026357,1192500
CE028951,1198843
CE027302,1196703
CE025321,1194734
CE026905,1196164
CE027738,1197253
CE027942,1197508
CE028722,1198409
CE025322,1193851
CE029261,1199097
CE029156,1198546
CE025323,1193870
CE025324,1193683
CE026499,1195584
CE025325,1195282
CE025326,1194086
CE029593,1199508
CE028320,1093189
CE029588,1199503
CE028515,1198151
CE029353,1199220
CE026537,1195635
CE028532,1198172
CE029358,1199228
CE027799,1197319
CE026968,1196237
CE028747,1110872
CE024838,1193430
CE027012,1196299
CE027257,1196675
CE028216,1196602
CE028850,1198707
CE028525,1198164
CE025341,1193869
CE027353,1196783
CE027656,1197163
CE027763,1197285
CE028763,1198947
CE028492,1198117
CE026427,1195487
CE025342,1194459
CE027472,1196942
CE029822,1199781
CE027591,1197091
CE028115,1197734
CE026957,1196224
CE028757,1198937
CE027803,1197323
CE029385,1199259
CE029390,1199264
CE026683,1195840
CE026675,1195832
CE028741,1197873
CE025343,1194146
CE025344,1195173
CE026748,1195928
CE029064,1199083
CE025345,1194531
CE029004,1199005
CE026803,1195996
CE027031,1196324
CE029440,1199331
CE029430,1199317
CE024896,1193507
CE029567,1199477
CE028800,1198896
CE025013,1193668
CE025346,1195149
CE029151,1198540
CE026811,1196009
CE027664,1197174
CE026333,1195411
CE026544,1195642
CE028400,1197999
CE027769,1197292
CE024858,1193458
CE025347,1194496
CE025348,1194038
CE029626,1199552
CE028090,1197697
CE025349,1194731
CE025351,1194198
CE025350,1195275
CE027944,1197511
CE026347,1195426
CE029989,1200073
CE025352,1195040
CE024878,1193482
CE029077,1198443
CE025353,1194842
CE026767,1195953
CE025354,1193871
CE028634,1198293
CE024911,1193526
CE026920,1196180
CE025355,1193725
CE026396,1195440
CE029462,1199360
CE029388,1199262
CE029200,1198610
CE029287,1199134
CE029301,1199153
CE026542,1195640
CE027818,1197339
CE027203,1196580
CE027458,1196928
CE028287,1197830
CE029542,1199447
CE026936,1196196
CE025356,1194069
CE027843,1197367
CE025090,1193940
CE028877,1198740
CE025357,1194774
CE029059,1199078
CE026576,1195691
CE030092,1200198
CE027937,1197494
CE029088,1198462
CE025358,1194261
CE025359,1194932
CE025360,1194429
CE025361,1194007
CE025362,1194284
CE026478,1195559
CE026809,1196006
CE025363,1194351
CE026375,1193568
CE028023,1197609
CE025364,1194173
CE029849,1084337
CE025365,1194330
CE027559,1197052
CE029697,1199639
CE027887,1197432
CE029960,1200034
CE025366,1194495
CE024765,1193336
CE029508,1199401
CE028936,1198824
CE024867,1193469
CE028113,1197732
CE028612,1198264
CE025367,1194119
CE025017,1193673
CE029545,1199450
CE028178,1196067
CE025368,1194770
CE028438,1198045
CE025369,1193897
CE026606,1195731
CE029376,1199247
CE029094,1198469
CE027029,1196322
CE025174,1194598
CE027025,1119299
CE026954,1196221
CE026393,0290833
CE025370,1194357
CE026626,1195773
CE028875,1198738
CE029135,1198521
CE025371,1194369
CE029060,1199079
CE027545,1197035
CE027753,1197273
CE025372,1195259
CE025373,1194925
CE029332,1199193
CE026865,1196087
CE029637,1199567
CE027963,1197537
CE025374,1193843
CE027575,1197070
CE025375,1194417
CE027466,1163767
CE025376,1194087
CE027783,1197299
CE029384,1199258
CE030080,1200182
CE025377,1195156
CE027863,1197401
CE029749,1199691
CE027832,1197354
CE027856,1197393
CE025044,1099398
CE025064,1195296
CE028755,1198935
CE025378,1195076
CE025154,1195357
CE028795,1198887
CE027573,1197067
CE027546,1197036
CE027122,1196453
CE027906,1197460
CE025072,1195305
CE028414,1198016
CE028300,1197847
CE029382,1199255
CE025379,1193704
CE026763,1195949
CE025380,1194690
CE026945,1196208
CE028862,1198720
CE025381,1194222
CE025382,1195086
CE025026,1085724
CE025383,1194877
CE029922,1199990
CE026833,1196037
CE029841,1199817
CE028494,1198121
CE025384,1194204
CE028461,1198078
CE025386,1194079
CE025098,1193949
CE027463,1196933
CE024888,1193498
CE025385,1194036
CE025050,1169328
CE025387,1195216
CE024836,1193428
CE028361,1197948
CE025388,1194327
CE026937,1196197
CE028513,1198148
CE025389,1194375
CE029843,1199819
CE027368,1196800
CE024797,1193373
CE025390,1193868
CE029886,1199942
CE029189,1198586
CE025391,1194230
CE029597,1199514
CE027296,1196697
CE025392,1194654
CE029718,1199659
CE029443,1199334
CE025393,1195176
CE026940,1196202
CE027426,1196892
CE027775,0282203
CE024910,1193525
CE027860,282203
CE029991,1200075
CE029354,1199222
CE026701,1195863
CE025394,1195091
CE027106,1196435
CE027066,1196371
CE027269,1196690
CE029201,1198611
CE025422,1194615
CE026634,1195783
CE028127,1197750
CE025395,1195146
CE029356,1199225
CE025100,1193951
CE025396,1193849
CE025397,1193850
CE029562,1199470
CE026403,1195451
CE029062,1199081
CE025432,1194175
CE029470,1198415
CE027893,1197441
CE026950,1196217
CE025398,1194604
CE027380,1196815
CE026791,1195983
CE028114,1197733
CE025399,1195191
CE025400,1194735
CE025401,1194273
CE029961,1200035
CE025402,1195075
CE026574,1195689
CE028803,1198900
CE024902,1193515
CE028106,1197723
CE027606,1197105
CE027160,1196501
CE026993,1196273
CE025403,1194746
CE026921,1196181
CE025404,1194142
CE025405,1195276
CE025406,1193847
CE029926,1199995
CE025407,1194852
CE030043,1200139
CE029881,1199932
CE029734,1199676
CE027221,1196629
CE027671,1197181
CE026784,1195974
CE025408,1193791
CE026909,1196168
CE025071,1195304
CE025409,1195208
CE027291,1196561
CE026593,1195711
CE029174,1198571
CE028194,1196399
CE026743,1195923
CE029366,1199237
CE028894,1198766
CE025410,1194726
CE029956,1200029
CE025032,0700647
CE025411,1194270
CE027520,1197003
CE026635,1195784
CE026998,1196279
CE028604,1198253
CE029525,1199425
CE025412,1194977
CE024766,1193337
CE028831,1198684
CE025413,1194124
CE025414,1194371
CE028330,1197910
CE024819,1193407
CE029421,1199305
CE026350,1195430
CE027151,1196493
CE027993,1197574
CE027477,1196948
CE029812,1199770
CE025415,1195159
CE025416,1194107
CE026915,1196176
CE026569,1195679
CE029870,1199905
CE026750,1195932
CE025417,1194113
CE025418,1194303
CE025166,1195375
CE024943,1193562
CE025419,1195028
CE025171,1195383
CE028992,1198989
CE028472,1198094
CE025420,1194695
CE027124,1196456
CE025421,1195010
CE026864,1196086
CE028771,1198956
CE027469,1196938
CE025423,1193817
CE025424,1195039
CE027128,1196462
CE029465,1199363
CE029026,1199034
CE029322,1199179
CE028489,1198113
CE028520,1198157
CE028085,1197686
CE028195,1196401
CE026751,1195933
CE029905,1199965
CE025149,1195351
CE025425,1195233
CE025426,1194926
CE025427,1194851
CE029605,1199524
CE025428,1195134
CE029742,1199684
CE029050,1199064
CE029114,1198494
CE029872,1199913
CE024853,1193451
CE028269,1197505
CE027928,1197481
CE025429,1195100
CE028739,1197871
CE025430,1195126
CE025431,1193750
CE025020,1193678
CE029141,1198528
CE028172,1195771
CE029952,1200025
CE025070,1195303
CE027940,1197506
CE028186,1196123
CE025433,1194785
CE028932,1198819
CE029773,1199720
CE029017,1199023
CE029152,1198541
CE027343,1196756
CE027736,1197250
CE028408,1198009
CE027114,1196444
CE028448,1198057
CE029813,1199771
CE026470,1195546
CE025434,1195103
CE027961,1197534
CE025435,1194721
CE027613,1197114
CE027481,1196954
CE025436,1194579
CE027235,1196644
CE025437,1195228
CE025438,1194164
CE026500,1195585
CE028319,1197893
CE024799,1193377
CE024792,1193368
CE029473,1198420
CE029197,1198601
CE024818,1193406
CE029552,1195077
CE024952,1193591
CE025439,1194039
CE027956,1197527
CE027629,1197133
CE028901,1198776
CE025440,1195097
CE025012,1193666
CE029263,1199100
CE026360,1192504
CE029686,1075631
CE029300,1199150
CE027233,1196642
CE027467,1196936
CE029441,1199332
CE027518,1197000
CE029249,1198977
CE028062,1197656
CE024877,1193480
CE029752,1199697
CE027091,1196417
CE028783,1198914
CE029446,1199342
CE025441,1193827
CE029091,1198466
CE027530,1197013
CE029604,1199523
CE028307,1197856
CE025442,1195199
CE028564,1198212
CE029828,1199790
CE028590,0228031
CE028382,1197976
CE026977,0701050
CE025443,1194390
CE027838,1197361
CE027430,1196896
CE027097,1196426
CE029954,1200027
CE025444,1194617
CE027639,1197142
CE026672,1195829
CE027415,1196878
CE025445,1195160
CE027533,1197017
CE027361,1196791
CE028551,1198197
CE025446,1194250
CE026358,1192501
CE025084,1193929
CE029774,1199721
CE028909,1198790
CE025447,1193782
CE029844,1199821
CE029522,1199420
CE025448,1194645
CE029179,1198576
CE028312,1197879
CE029478,1198427
CE028112,1197731
CE027457,1196925
CE027845,1197369
CE025105,1193957
CE028834,1198687
CE026756,1195940
CE028481,1113628
CE026536,1195633
CE024869,1193471
CE024846,1193444
CE025449,1195144
CE025450,1194959
CE027234,1196643
CE029095,1198470
CE025451,1195059
CE029985,1200068
CE025452,1194343
